id,host_id,host_since,host_response_time_hours,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_name,latitude,longitude,property_type,room_type,nbr_accommodates,nbr_bathrooms,nbr_bedrooms,nbr_beds,list_amenities,price_CAD,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,nbr_of_reviews,nbr_of_reviews_ltm,nbr_of_reviews_l30d,availability_eoy,nbr_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,has_license,has_review,host_response_rate_missing,host_response_time_missing,host_acceptance_rate_missing,nbr_amenities,has_sauna,has_gym,has_air_conditioning,has_heating,has_free_parking,has_pool,has_hot_tub,has_balcony,has_fireplace,has_elevator,has_view,has_dishwasher,is_entire_place,is_private_room,has_shared_bath,dist_to_PVM_km,hosting_years,log_price
1357425831761544320,590436381,2024-07-17,1.0,1.0,1.0,1.0,3,3,"['email', 'phone']",1,1,Ville-Marie,45.4893,-73.58357,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Toaster"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Free washer \u2013 In unit"", ""Kitchen"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Paid parking off premises"", ""Trash compactor"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Single level home"", ""Dedicated workspace"", ""Shower gel"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades""]",163.0,1,365,1.0,15,42,58,216,6,6,1,157,0,36,4.67,1,3,3,0,0,2.61,1,1,0,0,0,45,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1.4650287508999187,0.9123287671232877,5.099866427824199
1357427794421627653,590436381,2024-07-17,1.0,1.0,1.0,1.0,3,3,"['email', 'phone']",1,1,Ville-Marie,45.48912,-73.58393,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Toaster"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Free washer \u2013 In unit"", ""Kitchen"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Paid parking off premises"", ""Trash compactor"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Single level home"", ""Shower gel"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades""]",162.0,1,365,1.0,17,47,77,235,8,8,4,176,0,48,4.88,1,3,3,0,0,4.21,1,1,0,0,0,44,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1.4989838166438365,0.9123287671232877,5.093750200806762
1357439761681237573,456773498,2022-04-30,1.0,1.0,1.0,0.0,2,3,"['email', 'phone']",1,1,Ville-Marie,45.49719,-73.57615,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Indoor fireplace"", ""Toaster"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Shared BBQ grill"", ""Free washer \u2013 In unit"", ""Kitchen"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Paid parking off premises"", ""Outdoor dining area"", ""Trash compactor"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Shower gel"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Barbecue utensils""]",226.0,1,365,1.0,11,41,71,229,4,4,0,170,0,24,4.75,1,2,2,0,0,1.46,1,1,0,0,0,44,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0.4785779205907359,3.128767123287671,5.424950017481403
1357441547547344842,456773498,2022-04-30,1.0,1.0,1.0,0.0,2,3,"['email', 'phone']",1,1,Ville-Marie,45.49662,-73.57762,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Patio or balcony"", ""Toaster"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Shared BBQ grill"", ""Free washer \u2013 In unit"", ""Kitchen"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Paid parking off premises"", ""Outdoor dining area"", ""Trash compactor"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Pets allowed"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Single level home"", ""Shower gel"", ""Freezer"", ""Body soap"", ""Dishwasher""]",355.0,1,365,1.0,23,50,73,225,2,2,0,166,0,12,4.5,1,2,2,0,0,0.85,1,1,0,0,0,44,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0.6084084606026601,3.128767123287671,5.87493073085203
1357969305418467395,543674919,2023-10-27,1.0,1.0,1.0,0.0,25,79,['phone'],1,1,Le Plateau-Mont-Royal,45.50965,-73.57687,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Private patio or balcony"", ""Cleaning products"", ""Dryer"", ""Dining table"", ""Kitchen"", ""Self check-in"", ""Free parking on premises"", ""Shampoo"", ""Oven"", ""Iron"", ""Coffee"", ""TV"", ""Drying rack for clothing"", ""Elevator"", ""Essentials"", ""Bed linens"", ""Bread maker"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Refrigerator"", ""Coffee maker"", ""Lockbox"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Central heating"", ""Shower gel"", ""Other stove"", ""Freezer"", ""Body soap"", ""Mosquito net"", ""Washer"", ""Blender""]",150.0,1,365,1.0,6,12,38,106,16,16,4,106,0,96,4.63,1,14,14,0,0,7.38,1,1,0,0,0,39,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1.3178574512457855,1.6356164383561644,5.017279836814924
1358610148749445081,137659470,2017-06-29,1.0,1.0,1.0,0.0,4,4,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.5231,-73.59441,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Conditioner"", ""Toaster"", ""Exterior security cameras on property"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Dryer"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Oven"", ""Iron"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Fire extinguisher"", ""Pets allowed"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Long term stays allowed"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Washer""]",166.0,2,365,1.0,20,50,57,57,7,7,1,57,0,42,4.57,1,4,4,0,0,2.41,1,1,0,0,0,45,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3.2956868730560895,7.967123287671233,5.117993812416755
1358852531229030359,5294352,2013-03-02,4.0,1.0,0.5,0.0,2,2,"['email', 'phone']",1,1,Ville-Marie,45.53169,-73.56117,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,"[""Kitchen"", ""Wifi"", ""Dedicated workspace"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Air conditioning"", ""TV"", ""Fire extinguisher"", ""Washer"", ""Smoke alarm""]",150.0,1,365,1.0,0,0,0,176,1,1,0,31,0,6,5.0,0,1,1,0,0,0.41,1,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.73815207061384,12.295890410958904,5.017279836814924
1358985731589287435,679435950,2025-02-17,1.0,1.0,0.97,0.0,1,1,"['email', 'phone']",0,1,Verdun,45.4652333,-73.5712856999999,Entire home,Entire home/apt,6,1.5,3.0,3.0,"[""Wifi"", ""Dedicated workspace"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Pets allowed"", ""Free parking garage on premises"", ""Kitchen"", ""Fire extinguisher"", ""Washer"", ""Smoke alarm""]",136.0,1,365,1.0,8,19,34,34,5,5,2,34,0,30,4.8,1,1,1,0,0,1.83,1,1,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.721967840797088,0.3232876712328767,4.919980925828125
1359553344629616313,677001770,2025-02-04,1.0,0.9,1.0,0.0,3,3,"['email', 'phone']",1,1,Ville-Marie,45.4939767,-73.5728637,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Wifi"", ""Dedicated workspace"", ""Heating"", ""Air conditioning"", ""TV"", ""Smoke alarm""]",200.0,1,365,1.0,30,59,89,352,0,0,0,186,0,0,0.0,1,3,0,2,1,0.0,1,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.5592109175026148,0.3589041095890411,5.303304908059076
1359577245489281889,479416670,2022-09-13,1.0,1.0,1.0,1.0,15,25,"['email', 'phone']",1,1,Le Plateau-Mont-Royal,45.51845011744589,-73.5669773603923,Entire rental unit,Entire home/apt,16,1.5,6.0,7.0,"[""Hair dryer"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Wifi"", ""Toaster"", ""High chair"", ""Cleaning products"", ""Dryer"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""First aid kit"", ""Stove"", ""Oven"", ""Iron"", ""Coffee"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Long term stays allowed"", ""Freezer"", ""Dishwasher"", ""Crib - always at the listing"", ""Washer""]",639.0,1,999,1.0,6,18,45,282,4,4,0,137,0,24,4.25,0,9,9,0,0,1.76,1,1,0,0,0,39,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2.2122492478299254,2.756164383561644,6.461468176353717
1359826241180123002,277121397,2019-07-18,1.0,1.0,1.0,1.0,8,12,"['email', 'phone']",1,1,Ville-Marie,45.49162,-73.58268,Private room in home,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Hot water kettle"", ""Lock on bedroom door"", ""Wifi"", ""Patio or balcony"", ""Conditioner"", ""Toaster"", ""Exterior security cameras on property"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Backyard"", ""Free street parking"", ""Outdoor dining area"", ""Trash compactor"", ""Oven"", ""Iron"", ""Coffee"", ""Books and reading material"", ""Cooking basics"", ""Drying rack for clothing"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Paid washer"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Paid parking garage off premises"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Freezer"", ""Paid dryer"", ""Body soap"", ""Room-darkening shades""]",66.0,1,365,1.0,2,8,12,12,5,5,2,12,0,30,4.8,0,6,1,5,0,2.94,1,1,0,0,0,56,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1.2393243935256388,5.9150684931506845,4.204692619390966
1359832952390729010,277121397,2019-07-18,1.0,1.0,1.0,1.0,8,12,"['email', 'phone']",1,1,Ville-Marie,45.49339293434365,-73.5833066778277,Private room in home,Private room,2,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Lock on bedroom door"", ""Wifi"", ""Patio or balcony"", ""Conditioner"", ""Toaster"", ""Exterior security cameras on property"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Backyard"", ""Free street parking"", ""Outdoor dining area"", ""Trash compactor"", ""Oven"", ""Iron"", ""Coffee"", ""TV"", ""Books and reading material"", ""Cooking basics"", ""Drying rack for clothing"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Paid washer"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Paid parking garage off premises"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Freezer"", ""Paid dryer"", ""Body soap"", ""Room-darkening shades""]",64.0,1,365,1.0,3,13,14,14,5,5,3,14,0,30,4.8,1,6,1,5,0,3.0,1,1,0,0,0,57,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1.1662962993873367,5.9150684931506845,4.174387269895637
1359839337014001915,277121397,2019-07-18,1.0,1.0,1.0,1.0,8,12,"['email', 'phone']",1,1,Ville-Marie,45.49321,-73.58325,Private room in home,Private room,2,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Lock on bedroom door"", ""Wifi"", ""Patio or balcony"", ""Conditioner"", ""Toaster"", ""Exterior security cameras on property"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""First aid kit"", ""Stove"", ""Shampoo"", ""Backyard"", ""Free street parking"", ""Paid street parking off premises"", ""Outdoor dining area"", ""Trash compactor"", ""Oven"", ""Iron"", ""Coffee"", ""Books and reading material"", ""Cooking basics"", ""Drying rack for clothing"", ""Essentials"", ""Hangers"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Paid washer"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Dedicated workspace"", ""Shower gel"", ""Freezer"", ""Paid dryer"", ""Body soap"", ""Room-darkening shades""]",60.0,1,365,1.0,2,5,7,7,5,5,1,7,0,30,5.0,0,6,1,5,0,3.19,1,1,0,0,0,56,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1.1729463272527716,5.9150684931506845,4.110873864173311
1359863837444183682,599009530,2024-08-29,1.0,1.0,1.0,0.0,14,16,"['email', 'phone']",1,1,Westmount,45.481128161735874,-73.5944369512737,Entire condo,Entire home/apt,6,1.5,2.0,4.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Housekeeping - available at extra cost"", ""Toaster"", ""High chair"", ""Cleaning products"", ""Dryer"", ""Dining table"", ""Kitchen"", ""Self check-in"", ""Smart lock"", ""Shampoo"", ""Free street parking"", ""Pack \u2019n play/Travel crib - available upon request"", ""Oven"", ""Iron"", ""Coffee"", ""TV"", ""Paid parking lot off premises"", ""Cooking basics"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine"", ""Essentials"", ""Hangers"", ""Wine glasses"", ""Air conditioning"", ""Heating"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Shower gel"", ""Freezer"", ""Crib"", ""Body soap"", ""Dishwasher"", ""Washer"", ""Children\u2019s dinnerware"", ""Blender""]",110.0,1,365,1.0,7,21,44,144,10,10,1,144,0,60,5.0,1,8,8,0,0,3.3,1,1,0,0,0,41,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2.7071270108590473,0.7945205479452054,4.709530201312334
1360032994879051072,679719769,2025-02-19,1.0,0.96,0.86,0.0,1,1,"['email', 'phone']",0,1,Mercier-Hochelaga-Maisonneuve,45.542303154362706,-73.5463786849409,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Kitchen"", ""Free parking on premises"", ""Wifi"", ""Outdoor dining area"", ""Air conditioning"", ""TV"", ""Free washer \u2013 In unit"", ""Smoke alarm""]",144.0,1,365,1.0,6,15,33,208,5,5,2,41,0,30,4.4,1,1,1,0,0,2.24,1,1,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5.197105199943758,0.3178082191780822,4.976733742420574
1360282250949708669,366948627,2020-09-10,4.0,0.84,0.81,0.0,14,19,"['email', 'phone']",1,1,Ville-Marie,45.51469,-73.5564,Entire rental unit,Entire home/apt,16,2.0,5.0,10.0,"[""Hot water kettle"", ""Wifi"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Laundromat nearby"", ""Dryer"", ""Dining table"", ""Kitchen"", ""Self check-in"", ""Stove"", ""Shampoo"", ""Backyard"", ""Paid parking off premises"", ""Oven"", ""TV"", ""Cooking basics"", ""Essentials"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Heating"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Coffee maker"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Single level home"", ""Dedicated workspace"", ""Shower gel"", ""Long term stays allowed"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Mosquito net"", ""Washer""]",287.0,1,365,1.0,29,54,84,359,0,0,0,183,0,0,0.0,0,14,3,11,0,0.0,1,0,0,0,0,41,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2.0860442736874956,4.764383561643836,5.662960480135946
1360350005760906724,536648271,2023-09-11,1.0,1.0,1.0,1.0,5,6,['phone'],1,1,Ville-Marie,45.49907819022548,-73.5584778067679,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Conditioner"", ""Toaster"", ""Exterior security cameras on property"", ""Cleaning products"", ""Clothing storage"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Shampoo"", ""Oven"", ""Iron"", ""Coffee"", ""Cooking basics"", ""Coffee maker: Keurig coffee machine"", ""Essentials"", ""Hangers"", ""High chair - always at the listing"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""HDTV"", ""Paid parking garage off premises"", ""Pets allowed"", ""Bathtub"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Shower gel"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Crib - always at the listing"", ""Paid parking lot on premises"", ""Washer""]",181.0,3,365,1.0,8,23,53,60,16,16,6,60,0,96,5.0,1,4,4,0,0,4.25,1,1,0,0,0,47,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0.9301560151299569,1.7616438356164383,5.204006687076795
1360367467202217472,583200650,2024-06-13,1.0,1.0,0.89,0.0,2,4,"['email', 'phone']",1,1,Ahuntsic-Cartierville,45.54497,-73.63969,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Patio or balcony"", ""Conditioner"", ""Toaster"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Dryer"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""Rice maker"", ""Smart lock"", ""Stove"", ""Free parking on premises"", ""Shampoo"", ""Oven"", ""Iron"", ""Coffee"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Bathtub"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Private entrance"", ""Single level home"", ""Dedicated workspace"", ""Shower gel"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Room-darkening shades"", ""Washer""]",176.0,3,365,1.0,0,0,0,53,18,18,2,53,0,108,4.89,0,2,2,0,0,4.66,1,1,0,0,0,48,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,7.457308702513027,1.0054794520547945,5.176149732573829
1360466145660691621,382842166,2021-01-03,1.0,1.0,1.0,1.0,142,233,"['email', 'phone']",1,1,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48604435098315,-73.6355255654127,Entire rental unit,Entire home/apt,7,1.0,3.0,4.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Crib - available upon request"", ""Toaster"", ""Cleaning products"", ""Clothing storage"", ""Baking sheet"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Stove"", ""Free parking on premises"", ""Shampoo"", ""Oven"", ""Iron"", ""Coffee"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Bread maker"", ""Carbon monoxide alarm"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Pets allowed"", ""Bathtub"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Shower gel"", ""Long term stays allowed"", ""Portable air conditioning"", ""Freezer"", ""Body soap"", ""Dishwasher"", ""Washer""]",158.0,1,365,1.0,17,36,48,313,7,7,4,138,0,42,4.71,1,25,25,0,0,3.89,1,1,0,0,0,42,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,5.267857411176296,4.449315068493151,5.0689042022202315
1360977383619589803,674906267,2025-01-24,1.0,0.95,1.0,0.0,1,1,"['email', 'phone']",1,1,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48956,-73.62958,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Hair dryer"", ""Hot water kettle"", ""Wifi"", ""Housekeeping - available at extra cost"", ""Paid parking lot on premises \u2013 1 space"", ""Toaster"", ""Cleaning products"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Kitchen"", ""Self check-in"", ""Smart lock"", ""Stove"", ""Oven"", ""Iron"", ""TV"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Coffee maker"", ""Fire extinguisher"", ""Dishes and silverware"", ""Dedicated workspace"", ""Mini fridge"", ""Freezer"", ""Washer""]",123.0,1,365,1.0,2,28,52,290,9,9,1,145,0,54,5.0,1,1,1,0,0,3.38,1,1,0,0,0,32,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4.723459081799789,0.38904109589041097,4.820281565605037
1361596681403766980,585882905,2024-06-26,1.0,0.98,0.98,0.0,6,7,"['email', 'phone']",0,1,Ville-Marie,45.51414293484934,-73.5571308530475,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Wifi"", ""Exterior security cameras on property"", ""Clothing storage"", ""Dryer"", ""Dining table"", ""Kitchen"", ""First aid kit"", ""Oven"", ""Luggage dropoff allowed"", ""TV"", ""Paid parking on premises"", ""Cooking basics"", ""Drying rack for clothing"", ""Coffee maker: Keurig coffee machine"", ""Bed linens"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Heating"", ""Refrigerator"", ""Fire extinguisher"", ""Pets allowed"", ""Bathtub"", ""EV charger"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Long term stays allowed"", ""Washer"", ""Kayak""]",114.0,1,365,1.0,2,3,3,3,23,23,3,3,0,138,4.83,0,6,6,0,0,5.85,1,1,0,0,0,30,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.004481584029116,0.9698630136986301,4.74493212836325
1361797721192577452,18307911,2014-07-18,1.0,1.0,1.0,1.0,3,4,"['email', 'phone']",1,0,Ville-Marie,45.51047,-73.55246,Entire rental unit,Entire home/apt,8,1.0,3.0,5.0,"[""Wifi"", ""Housekeeping available every day - available at extra cost"", ""Garden view"", ""Cleaning products"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""First aid kit"", ""Waterfront"", ""Single oven"", ""Radiant heating"", ""Free street parking"", ""Courtyard view"", ""Iron"", ""City skyline view"", ""TV"", ""Hangers"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Refrigerator"", ""Paid parking garage off premises"", ""Fire extinguisher"", ""Pets allowed"", ""Bathtub"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Ceiling fan"", ""Hot water"", ""Other electric stove"", ""Private entrance"", ""Long term stays allowed"", ""Portable air conditioning"", ""Freezer"", ""Crib - always at the listing"", ""Outdoor furniture"", ""Washer""]",226.0,2,365,1.0,13,31,57,62,2,2,2,62,0,12,3.0,1,3,3,0,0,2.0,1,1,0,0,0,39,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1.915073886984279,10.917808219178083,5.424950017481403
